Country Code,2024
AF,-6.60118564073726
AO,28.2404948915772
AL,2.21448953273294
AM,0.269511978259125
AU,3.1616142830575
AT,2.93791574279383
AZ,2.21217188919901
BI,20.2124925027847
BE,3.14349136500041
BF,4.19113446375394
BD,10.4657482763412
BG,2.44651943006079
BH,0.919635459817651
BA,1.69212733599724
BY,5.78531910428
BZ,3.28955985952768
BO,5.09976568317427
BR,4.36746407652337
BN,-0.388674165036461
BT,2.76131569624098
BW,2.81835131676251
CA,2.38158383281173
CH,1.06234041976595
CL,4.29763891572524
CN,0.218128938439177
CI,3.46637314660165
CO,6.60908593728228
CR,-0.41345934225229
CY,1.80023018624815
CZ,2.43531202435314
DE,2.2564981433876
DK,1.37220049768918
DO,3.30223338951227
DZ,4.04611455313434
EC,1.54732515615369
ES,2.77417826534772
EE,3.52056053296586
FI,1.56568906231616
FR,1.99904942291463
GA,1.17311998381218
GB,3.2715729463592
GE,1.10971758022096
GH,22.8483281157842
GN,8.12313914948596
GR,2.74149045788606
GT,2.86919482222022
GY,2.90395226446373
HK,1.72972119105914
HN,4.60621098127107
HU,3.70370370370369
IN,4.95303550973656
IE,2.11344999577317
IS,5.85683849970066
IL,3.07052614744924
IT,0.982373023061417
JM,5.41194447981659
JP,2.73853681635241
KZ,4.85655589318192
KE,4.48978854243448
KR,2.32174328643542
KW,2.89855072463762
LA,23.1305695942588
LY,2.12615766885025
LK,-0.42936004906973
LS,6.10544624245032
LT,0.715735835228723
LU,2.05113269954859
LV,1.26579885828729
MA,0.985256592004507
MD,4.67773516007048
MV,1.39979779674928
MX,4.72225588452932
MK,3.48974086026947
ML,3.20639864099652
ME,3.33675009282281
MN,6.80284899332961
MU,4.10263226568006
MW,32.1796504225025
MY,1.834100204499
NA,4.23903922877036
NE,9.07151997725013
NI,4.62473841057141
NL,3.34754304219953
NO,3.14530134431073
NZ,2.92279782301957
PK,12.6325318530452
PA,0.685197879812108
PE,2.00770739412712
PH,3.21260487006347
PW,2.23172772921704
PG,0.602403921107917
PL,3.7842600751287
PT,2.41613187791884
PY,3.83540271728533
QA,1.26734310292375
RO,-4.5191101423114
RW,1.77029240198635
SA,1.68792112375817
SG,2.36645846996694
SL,28.6337500014115
SV,0.853782292567288
SM,1.24216507945569
RS,4.6705297488997
SR,16.2296159130279
SK,2.75760909424272
SI,1.96562656432512
SE,2.83581658224034
SC,0.311726050919668
TD,8.89950732263761
TL,2.06284153005468
TO,3.18364611260058
TT,0.526884625776839
TN,7.20661657168794
TR,58.5064507300343
TZ,3.05694676312373
UG,3.3233806708656
UA,6.50198464669254
UY,4.84914366613156
US,2.94952520485207
UZ,9.62825465956682
VC,3.62770736940927
VN,3.62109273885843
WS,2.17245530514377
ZA,4.36115246518962
